Year,Month,Country,City,SH4 Code,SH4 Description,SH2 Code,SH2 Description,Economic Block,US$ FOB,Net Weight
2014,4,Afghanistan,Bauru - SP,8484,"Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal; sets or assortments of gaskets and similar joints, dissimilar in composition, put up in pouches, envelopes or similar packings; mechanical seals",84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),1,0
2014,4,Afghanistan,Caarapó - MS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),64305,49700
2014,4,Afghanistan,Caxias do Sul - RS,8716,"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof",87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Asia (minus MIDDLE EAST),90,3
2014,4,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),378230,260308
2014,4,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),562473,440301
2014,4,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),88349,66849
2014,4,Afghanistan,Sorocaba - SP,7320,"Springs and leaves for springs, of iron or steel",73,Articles of iron or steel,Asia (minus MIDDLE EAST),8146,1324
2015,4,Afghanistan,Arroio do Meio - RS,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),75931,52007
2015,4,Afghanistan,Goiânia - GO,3305,Preparations for use on the hair,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",Asia (minus MIDDLE EAST),1183,225
2015,4,Afghanistan,Indaiatuba - SP,3926,Other articles of plastics and articles of other materials of headings 3901 to 3914,39,Plastics and articles thereof,Asia (minus MIDDLE EAST),25,0
2015,4,Afghanistan,Indaiatuba - SP,4016,Other articles of vulcanised rubber other than hard rubber,40,Rubber and articles thereof,Asia (minus MIDDLE EAST),45,1
2015,4,Afghanistan,Indaiatuba - SP,7307,"Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel",73,Articles of iron or steel,Asia (minus MIDDLE EAST),143,3
2015,4,Afghanistan,Indaiatuba - SP,7318,"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel",73,Articles of iron or steel,Asia (minus MIDDLE EAST),459,2
2015,4,Afghanistan,Indaiatuba - SP,7326,Other articles of iron or steel,73,Articles of iron or steel,Asia (minus MIDDLE EAST),62,0
2015,4,Afghanistan,Indaiatuba - SP,8413,"Pumps for liquids, whether or not fitted with a measuring device; liquid elevators",84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),188,0
2015,4,Afghanistan,Indaiatuba - SP,8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases",84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),66,1
2015,4,Afghanistan,Indaiatuba - SP,8431,Parts suitable for use solely or principally with the machinery of headings 8425 to 8430,84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),187,4
2015,4,Afghanistan,Indaiatuba - SP,8482,Ball or roller bearings,84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),37,0
2015,4,Afghanistan,Indaiatuba - SP,8483,"Transmission shafts (including cam shafts and crank shafts) and cranks; bearing housings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers, including torque converters; flywheels and pulleys, including",84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),478,13
2015,4,Afghanistan,Indaiatuba - SP,8484,"Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal; sets or assortments of gaskets and similar joints, dissimilar in composition, put up in pouches, envelopes or similar packings; mechanical seals",84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),92,9
2015,4,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),31307,25476
2015,4,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),155006,126954
2015,4,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),34320,24000
2016,4,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),30948,23668
2016,4,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),26646,25454
2016,4,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),323852,232895
2016,4,Afghanistan,Passo Fundo - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),27699,23319
2016,4,Afghanistan,Rancharia - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),286400,644000
2016,4,Afghanistan,Rio de Janeiro - RJ,3006,Pharmaceutical goods specified in note 4 to this chapter,30,Pharmaceutical products,Asia (minus MIDDLE EAST),7010,37
2016,4,Afghanistan,Rio de Janeiro - RJ,3910,"Silicones, in primary forms",39,Plastics and articles thereof,Asia (minus MIDDLE EAST),4570,411
2016,4,Afghanistan,Tapejara - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),86834,51996
2017,4,Afghanistan,Brasília - DF,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),41283,26460
2017,4,Afghanistan,Cidade Gaúcha - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),53413,54012
2017,4,Afghanistan,Correia Pinto - SC,4412,"Plywood, veneered panels and similar laminated wood",44,Wood and articles of wood; wood charcoal,Asia (minus MIDDLE EAST),64676,104000
2017,4,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),235070,143376
2017,4,Afghanistan,Itajaí - SC,1602,"Other prepared or preserved meat, meat offal or blood",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),7309,4110
2017,4,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),38453,26078
2017,4,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),205688,106610
2018,4,Afghanistan,Cabreúva - SP,4011,"New pneumatic tyres, of rubber",40,Rubber and articles thereof,Asia (minus MIDDLE EAST),32054,8264
2018,4,Afghanistan,Cordeirópolis - SP,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or maté; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",21,Miscellaneous edible preparations,Asia (minus MIDDLE EAST),140147,14045
2018,4,Afghanistan,Cubatão - SP,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),27022,25704
2018,4,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),584415,429779
2018,4,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),44933,56451
2018,4,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),103938,77804
2018,4,Afghanistan,Rio Grande - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),464374,390956
2019,4,Afghanistan,Araçatuba - SP,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter",4,Dairy produce; birds' eggs; natural honey; others,Asia (minus MIDDLE EAST),159076,56772
2019,4,Afghanistan,Campo Novo do Parecis - MT,2304,"Soybean oilcake and other solid residue, wh/not ground",23,Residues and waste from the food industries; others,Asia (minus MIDDLE EAST),117132,342000
2019,4,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),26846,20703
2019,4,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),2380368,1351631
2019,4,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),24487,27001
2019,4,Afghanistan,Itajaí - SC,1602,"Other prepared or preserved meat, meat offal or blood",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),21720,15388
2019,4,Afghanistan,Jaguaré - ES,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta,9,"Coffee, tea, maté and spices",Asia (minus MIDDLE EAST),51875,25000
2019,4,Afghanistan,Linhares - ES,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta,9,"Coffee, tea, maté and spices",Asia (minus MIDDLE EAST),51000,25000
2019,4,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),692564,401801
